,author,word_count,sentence_count,type_token_ratio,vocab_size,stopword_ratio,hapax_legomena_ratio,hapax_dislegomena_ratio,average_num_syllables,std_num_syllables,average_sent_len,std_sent_len,average_syllables_vocabulary,average_word_len,std_word_len,flesch_reading_ease,dale_chall_reading_ease,gunning_fog_index,noun_count,verb_count,adj_count,adv_count,pron_count,det_count,adp_count,intj_count,num_count,part_count,propn_count,sym_count,x_count,period_count,exclam_count,quest_count,simple_count,compound_count,complex_count,compound_complex_count
383,2186817,1000,96,0.443,443,0.537,0.305,0.058,1.342,0.6906779278361225,54.28125,33.260243761947486,1.6388261851015802,4.163,2.334615814218691,82.72888333333336,19.94316666666667,6.726666666666667,174,147,68,39,151,102,123,0,4,32,26,2,0,95,2,3,48,22,14,12
384,2186817,1000,78,0.432,432,0.526,0.285,0.068,1.449,0.8266795025885183,68.7948717948718,40.464089484431454,1.7893518518518519,4.36,2.3888072337465824,71.23677948717949,20.062397435897438,9.168205128205129,148,133,56,56,113,108,136,1,10,25,82,0,1,68,0,9,24,19,14,21
385,2186817,1000,89,0.492,492,0.504,0.36,0.061,1.357,0.698248523091886,56.0,34.42366575547909,1.6077235772357723,4.19,2.367678187592224,80.62830561797755,19.983803370786518,7.45438202247191,166,133,76,57,139,83,121,4,10,38,65,1,0,85,3,4,42,10,23,14
386,2186817,1000,75,0.472,472,0.517,0.336,0.058,1.381,0.7374544053702574,66.54666666666667,38.52905166523337,1.6970338983050848,4.251,2.366009087049329,76.46906666666668,20.087833333333336,8.493333333333334,175,160,61,59,157,85,108,0,3,51,28,0,0,73,1,3,28,20,13,14
387,2186817,1000,90,0.489,489,0.523,0.352,0.063,1.379,0.7492389471990895,53.24444444444445,26.61215725153162,1.6482617586912065,4.159,2.3103504063236815,78.89382222222224,19.97761111111111,7.964444444444445,189,140,54,33,162,94,117,0,6,37,64,0,1,94,1,0,45,14,21,10
388,2186817,1000,72,0.477,477,0.522,0.34,0.064,1.359,0.6753658267931536,66.41666666666667,32.89788493707967,1.6373165618448637,4.203,2.3034302681001653,77.76637777777779,20.115388888888887,8.635555555555555,177,132,64,54,145,105,114,0,10,30,51,0,0,67,1,3,28,13,17,14
389,2186817,1000,94,0.458,458,0.555,0.31,0.075,1.364,0.7358695536574399,50.88297872340426,27.381410211487648,1.6506550218340612,4.161,2.3594658293774886,80.64272765957448,19.954159574468086,7.37531914893617,167,131,80,49,173,94,102,2,2,27,29,0,0,92,4,1,43,21,17,13
390,2186817,1000,57,0.485,485,0.491,0.359,0.046,1.494,0.8683110041914706,90.75438596491227,71.37798586909149,1.8391752577319587,4.603,2.4432337178419914,62.63558245614037,20.296675438596495,11.417543859649124,179,129,73,53,102,101,101,2,3,36,93,0,0,66,3,2,21,9,10,17
391,2186817,1000,76,0.479,479,0.523,0.337,0.081,1.375,0.7116003091623837,61.43421052631579,38.69357879760161,1.663883089770355,4.184,2.406687349864955,77.15473684210528,20.07913157894737,8.383157894736842,171,128,48,45,140,101,131,2,2,43,75,1,1,71,5,1,31,19,15,11
392,2186817,1000,69,0.467,467,0.52,0.323,0.071,1.385,0.7076545767533763,67.26086956521739,46.41546849042769,1.657387580299786,4.26,2.388388578100306,74.9538550724638,20.145340579710144,9.277101449275362,183,139,88,60,152,91,106,3,7,34,14,0,1,62,8,4,27,10,16,16
393,2186817,1000,69,0.408,408,0.542,0.267,0.053,1.307,0.6623828198255145,62.507246376811594,33.15646840007822,1.5784313725490196,3.934,2.153518980645399,81.5526550724638,20.145340579710144,7.877101449275362,161,142,49,72,160,93,112,5,11,21,69,4,2,66,0,2,25,12,9,23
394,2186817,1000,90,0.512,512,0.506,0.381,0.066,1.376,0.7061331319234355,51.044444444444444,29.55969895768791,1.63671875,4.198,2.2717385412938698,79.14762222222225,19.97761111111111,7.764444444444445,173,145,76,45,143,110,103,2,4,32,66,1,1,91,2,3,48,15,21,6
395,2186817,1000,80,0.502,502,0.527,0.362,0.078,1.346,0.657483079630191,55.3,33.89114928709264,1.5597609561752988,4.166,2.172658279619692,80.27590000000001,20.0465,7.88,145,126,68,77,127,110,108,1,4,36,78,0,1,84,2,0,35,23,9,13
396,2186817,1000,62,0.486,486,0.54,0.363,0.072,1.401,0.7142821571339998,73.45161290322581,36.98808762873259,1.7263374485596708,4.296,2.3900594134874558,71.93943225806453,20.2265,9.611612903225808,163,131,55,48,153,111,148,0,5,26,56,0,1,65,0,0,22,10,17,13
397,2186817,1000,83,0.439,439,0.509,0.288,0.075,1.363,0.6806107551310073,52.8433734939759,29.784560538152377,1.6492027334851935,4.213,2.3241409165538993,79.29628433734942,20.024090361445786,7.379277108433735,132,162,68,79,164,70,103,2,10,37,42,0,0,77,1,4,35,22,14,12
398,2186817,1000,61,0.533,533,0.404,0.396,0.068,1.458,0.8001474864048502,75.37704918032787,43.922869779345234,1.7410881801125704,4.616,2.3996966474952623,66.84885573770494,20.239614754098362,11.157377049180328,264,123,107,44,69,87,110,2,7,31,58,0,2,66,2,2,31,10,13,7
399,2186817,1000,66,0.494,494,0.527,0.356,0.069,1.383,0.7044934350297383,64.10606060606061,30.8992148511992,1.6417004048582995,4.184,2.2860761142184223,74.45441212121214,20.178015151515154,9.14060606060606,154,132,61,70,166,80,114,3,10,45,48,0,3,68,0,1,23,17,15,11
400,2587254,1000,374,0.494,494,0.468,0.358,0.058,1.4,0.7307530362578045,55.69251336898396,39.92839978919462,1.6174089068825912,4.416,2.7336685973248476,85.68109625668451,19.559120320855616,4.42951871657754,177,138,47,84,121,93,110,28,6,33,86,1,2,1149,43,23,190,50,84,50
401,2587254,1000,200,0.435,435,0.519,0.296,0.058,1.328,0.6770642510131516,71.27,54.89459991656739,1.5862068965517242,4.13,2.465177478397854,89.41120000000002,19.674500000000002,4.4799999999999995,154,141,57,93,132,99,131,19,1,24,69,1,0,534,30,4,78,37,40,45
402,2587254,1000,153,0.457,457,0.506,0.317,0.059,1.331,0.6507219068081234,85.33986928104575,49.05847696448001,1.5667396061269148,4.142,2.2234738586275307,87.59841307189544,19.75068300653595,4.73437908496732,185,122,51,93,102,92,138,10,7,33,64,3,0,308,7,3,42,39,19,53
403,2587254,1000,139,0.407,407,0.551,0.255,0.062,1.318,0.6441086864807833,79.34532374100719,42.70000964234485,1.5601965601965602,4.082,2.3683910150142014,88.03004172661873,19.7833345323741,5.15769784172662,136,132,66,124,128,85,106,11,5,34,41,0,0,393,5,5,30,30,31,48
404,2587254,1000,168,0.496,496,0.456,0.342,0.078,1.412,0.7363803365109637,61.857142857142854,38.27085265924064,1.6431451612903225,4.558,2.848620016780055,81.33813333333336,19.721738095238095,5.3409523809523805,172,127,56,114,130,88,105,31,5,26,100,0,1,666,4,5,74,22,47,25
405,2587254,1000,120,0.428,428,0.509,0.279,0.064,1.335,0.598978296768756,77.85833333333333,41.17569991984215,1.5700934579439252,4.155,2.1956718789473078,85.43566666666668,19.83983333333333,5.453333333333333,141,144,53,109,101,95,119,12,6,38,67,3,1,236,14,9,31,22,20,47
406,2587254,1000,110,0.446,446,0.492,0.295,0.071,1.325,0.6429424546567134,80.63636363636364,58.55467177584433,1.5448430493273542,4.255,2.1936214349791534,85.5127272727273,19.87740909090909,6.036363636363637,171,147,45,81,118,103,125,14,11,30,81,0,1,184,10,3,39,20,15,36
407,2587254,1000,149,0.482,482,0.45,0.32,0.078,1.382,0.6856208864963201,60.97315436241611,50.96174987628155,1.6058091286307055,4.355,2.4014526853552622,83.10571946308727,19.759385906040272,5.684563758389262,176,124,64,95,118,87,107,30,5,29,90,0,0,283,15,2,75,23,31,20
408,2587254,1000,122,0.46,460,0.508,0.302,0.071,1.355,0.7106159300212739,71.43442622950819,43.98173758577792,1.5978260869565217,4.255,2.4527484583625774,83.88232786885247,19.83305737704918,6.078688524590165,159,149,64,73,152,77,121,12,12,43,51,1,0,366,11,7,34,17,37,34
409,2587254,1000,114,0.437,437,0.518,0.299,0.055,1.361,0.7075867437989495,70.2719298245614,47.454185678199565,1.6224256292906178,4.287,2.4739909053996136,82.79089122807018,19.86158771929825,6.188771929824561,163,134,59,103,140,106,133,14,8,28,47,1,0,291,0,3,45,13,32,24
410,2587254,1000,150,0.52,520,0.442,0.379,0.073,1.406,0.7246819992244874,54.56,46.71523377514734,1.6326923076923077,4.678,3.1629600060702634,81.12073333333335,19.75716666666667,6.026666666666667,198,143,69,85,146,85,115,25,4,24,75,5,1,641,18,10,69,13,42,26
411,2587254,1000,139,0.473,473,0.497,0.321,0.066,1.417,0.7490734276424442,55.56115107913669,42.448973194810286,1.682875264270613,4.559,2.8886881105443005,79.65464172661873,19.7833345323741,6.277697841726619,140,142,58,85,140,85,110,12,7,36,81,0,0,394,0,7,65,21,32,21
412,2587254,1000,154,0.502,502,0.437,0.36,0.068,1.427,0.7620177163294827,48.811688311688314,42.04523993326364,1.6613545816733069,4.618,3.0685625299152695,79.51989090909092,19.74857792207792,6.157402597402598,189,159,52,98,129,68,118,22,2,40,81,1,1,537,4,3,90,17,28,19
413,2587254,1000,117,0.465,465,0.46,0.322,0.065,1.359,0.663414651631994,62.675213675213676,42.952533742130655,1.5806451612903225,4.322,2.55270758215664,83.18838632478634,19.850431623931627,5.8988034188034195,177,126,48,90,104,91,114,25,3,30,119,0,0,409,9,5,61,16,18,22
414,2587254,1000,113,0.451,451,0.468,0.297,0.071,1.346,0.6436489726551267,61.30088495575221,43.33648648845169,1.565410199556541,4.183,2.204429858262676,83.98109911504426,19.865438053097343,6.219823008849558,150,131,63,77,119,75,137,11,5,30,89,0,0,163,18,19,45,22,29,17
415,2587254,1000,123,0.499,499,0.468,0.354,0.063,1.419,0.772941783060018,55.642276422764226,43.22904212011616,1.6452905811623246,4.539,3.154754982562037,78.53556747967481,19.829752032520325,7.172032520325203,171,127,51,95,110,107,108,23,5,33,98,0,1,595,6,9,57,12,34,20
416,2587254,1000,93,0.517,517,0.443,0.375,0.064,1.456,0.7720518117328655,75.72043010752688,47.57774974484133,1.7040618955512572,4.672,3.077404100861634,72.74342150537638,19.959833333333336,8.301075268817204,205,124,64,116,115,94,130,23,6,33,61,3,2,486,11,5,38,19,20,16
417,2587254,1000,99,0.471,471,0.48,0.316,0.078,1.343,0.592748681989256,62.78787878787879,41.20735266529843,1.5244161358811041,4.193,2.2671018944899677,82.96467474747476,19.9275101010101,5.80040404040404,177,121,40,115,114,78,119,24,5,38,76,0,0,241,4,2,36,19,25,19
418,2587254,1000,118,0.504,504,0.463,0.348,0.075,1.364,0.7249165469210921,56.83050847457627,35.962623036614794,1.5813492063492063,4.719,3.3105949616345396,82.83890508474578,19.84683898305085,5.869830508474577,165,147,61,97,126,86,120,17,7,29,85,4,1,591,33,3,45,23,30,20
419,2587254,1000,107,0.507,507,0.432,0.346,0.074,1.424,0.7404215015786616,60.39252336448598,41.55342400938411,1.668639053254438,4.558,2.6127831903929573,76.8786186915888,19.890051401869158,7.258317757009346,169,143,59,95,112,64,102,18,5,37,115,1,3,382,10,9,56,9,19,23
420,2587254,1000,144,0.476,476,0.455,0.311,0.068,1.384,0.6932128100374373,41.986111111111114,33.9822229079475,1.6008403361344539,4.229,2.4167248498743086,82.69998888888891,19.770944444444446,5.817777777777778,158,136,64,88,123,72,102,32,7,34,81,3,6,267,3,6,87,15,32,10
421,2587254,1000,164,0.48,480,0.46,0.321,0.074,1.358,0.6927019561109958,37.15243902439025,28.213600446393244,1.5791666666666666,4.273,2.5052886061290423,85.75917560975611,19.728939024390243,5.199024390243903,193,125,56,91,105,77,114,30,7,33,89,0,2,301,11,3,109,19,26,10
422,2587254,1000,95,0.508,508,0.468,0.37,0.056,1.417,0.7727295775366697,67.06315789473685,48.30273186701943,1.6811023622047243,4.613,3.089535725639048,76.27258947368423,19.948605263157894,7.4105263157894745,176,143,64,98,112,77,134,15,2,47,84,0,0,428,4,2,39,18,22,16
423,2587254,1000,136,0.475,475,0.447,0.316,0.075,1.364,0.6507718494218999,44.25,30.732180393924313,1.5494736842105263,4.313,2.3679170171270787,83.97736470588235,19.79120588235294,5.581176470588236,159,133,63,93,102,71,112,23,8,28,106,3,2,269,5,3,86,20,23,7
424,2587254,1000,82,0.52,520,0.438,0.373,0.062,1.458,0.7267984589967152,73.8780487804878,41.530003918384544,1.6711538461538462,4.898,3.0478838560548853,71.11015121951222,20.03137804878049,8.238048780487805,154,148,73,101,134,63,127,16,3,40,100,0,0,482,7,4,23,10,27,22
425,2587254,1000,70,0.458,458,0.484,0.312,0.066,1.337,0.6320055379504202,79.78571428571429,62.34509783848122,1.5524017467248907,4.211,2.303145457846725,79.22480000000002,20.13507142857143,7.674285714285715,149,141,64,77,142,86,102,16,5,25,86,3,1,170,2,2,11,17,19,23
426,2587254,1000,112,0.466,466,0.486,0.313,0.068,1.354,0.6976274077184754,47.92857142857143,33.3803070381203,1.5836909871244635,4.307,2.7354617526114304,83.2241,19.86935714285714,6.411428571428572,139,162,41,94,141,80,101,22,6,45,85,1,1,306,3,4,54,18,21,19
427,2587254,1000,93,0.461,461,0.47,0.314,0.061,1.373,0.6956083668271968,58.8494623655914,41.69988686108247,1.616052060737527,4.297,2.4586156674031017,79.76522150537637,19.959833333333336,7.461075268817204,172,128,57,89,126,80,115,24,9,30,72,1,0,231,4,2,50,14,12,17
428,2587254,1000,122,0.564,564,0.41,0.41,0.084,1.435,0.7548344189290789,47.459016393442624,41.838712080329564,1.6471631205673758,4.724,3.1179839640383014,77.11432786885247,19.83305737704918,6.958688524590165,205,129,65,97,98,86,112,28,3,28,116,0,1,455,36,18,74,6,31,11
429,2587254,1000,75,0.536,536,0.464,0.4,0.07,1.482,0.8328721390465645,76.8,53.97777320342142,1.7817164179104477,4.688,3.0372118793393392,67.92446666666669,20.087833333333336,9.613333333333333,195,130,70,105,114,75,116,17,4,32,69,3,0,383,8,4,31,15,8,21
430,2587254,1000,108,0.503,503,0.459,0.364,0.065,1.419,0.7519567806729319,50.22222222222222,43.024182117892494,1.636182902584493,4.405,2.6553672062447404,77.38945185185186,19.88575925925926,7.1037037037037045,164,150,54,78,110,86,109,27,8,47,90,0,0,277,4,12,61,14,17,16
431,2587254,1000,87,0.476,476,0.486,0.323,0.059,1.377,0.678874804363809,61.54022988505747,37.37993948375548,1.6134453781512605,4.379,2.4797901120861017,78.67413333333336,19.996614942528737,7.317701149425287,155,134,48,90,122,100,124,14,5,34,89,0,1,196,6,1,36,15,19,17
432,2587254,1000,116,0.494,494,0.454,0.338,0.065,1.404,0.7188769018406421,46.5948275862069,32.91262687372271,1.631578947368421,4.477,2.7494492175706755,79.30660000000002,19.854086206896554,7.088275862068966,162,137,57,86,129,87,98,22,4,31,103,0,1,305,15,4,64,16,23,13
433,2587254,1000,112,0.496,496,0.429,0.341,0.079,1.414,0.7131647775935096,48.857142857142854,34.75805588607613,1.6411290322580645,4.609,2.9278181295975334,78.14810000000003,19.86935714285714,6.731428571428572,185,116,61,90,105,96,99,26,5,29,109,1,0,456,13,9,57,17,22,16
434,2587254,1000,67,0.445,445,0.49,0.289,0.07,1.352,0.6986386762841004,74.61194029850746,47.3988963987278,1.595505617977528,4.139,2.3646731275167823,77.30654626865672,20.166798507462687,8.770149253731345,175,124,58,84,121,84,121,14,13,25,77,5,1,131,4,2,24,11,15,17
435,2587254,1000,97,0.553,553,0.387,0.412,0.06,1.508,0.8876575916421827,59.25773195876289,57.8585688261347,1.7739602169981916,5.048,3.474146801734204,68.79428247422683,19.93784020618557,8.403711340206186,201,130,80,111,122,80,91,34,6,25,107,2,2,508,10,6,58,7,20,12
436,2587254,1000,112,0.498,498,0.479,0.36,0.065,1.436,0.7860686992877912,46.651785714285715,33.803188200604836,1.7008032128514057,4.603,3.0671470457087637,76.28690000000002,19.86935714285714,7.8514285714285705,176,135,72,86,106,102,131,15,1,37,93,2,0,324,10,0,68,12,21,11
437,2587254,1000,80,0.477,477,0.481,0.318,0.083,1.371,0.7066533803782445,64.525,45.04802298658622,1.60167714884696,4.347,2.5421626619868367,78.16090000000001,20.0465,7.96,175,140,57,99,129,77,119,23,5,27,61,1,2,212,5,4,28,17,21,14
438,2587254,1000,122,0.511,511,0.443,0.348,0.083,1.385,0.7174782226660263,41.614754098360656,29.40013569761019,1.573385518590998,4.352,2.574897279504563,81.34432786885247,19.83305737704918,6.158688524590164,174,139,61,67,131,78,120,15,3,29,102,1,0,202,4,9,80,12,22,8
439,2587254,1000,96,0.511,511,0.455,0.364,0.065,1.392,0.7364346542633637,54.447916666666664,36.69692022490519,1.6183953033268101,4.566,2.9596695761520406,78.49888333333337,19.94316666666667,7.406666666666666,171,130,52,100,110,76,120,26,5,36,88,1,2,392,8,2,46,19,19,12
440,2639424,1000,127,0.416,416,0.518,0.264,0.067,1.345,0.7042549254353853,65.48818897637796,39.119012060559626,1.6081730769230769,4.217,2.5035796372394468,85.05587401574805,19.817051181102364,5.989606299212599,197,145,66,46,126,108,111,2,2,52,32,1,1,163,6,9,39,21,35,32
441,2639424,1000,135,0.434,434,0.541,0.287,0.057,1.268,0.5849581181588986,58.837037037037035,41.30863193936991,1.4723502304147464,4.012,2.243625637222039,92.04368148148151,19.79390740740741,4.962962962962964,203,143,42,39,160,116,98,4,3,36,30,0,0,265,6,19,60,22,30,23
442,2639424,1000,122,0.437,437,0.501,0.285,0.067,1.234,0.5470319917518536,59.25409836065574,48.93347130902304,1.4324942791762014,3.914,1.9901266291369504,94.11892786885248,19.83305737704918,4.7186885245901635,171,148,46,64,151,113,107,3,4,47,56,0,1,184,12,5,53,15,33,21
443,2639424,1000,143,0.379,379,0.559,0.245,0.052,1.247,0.5813699338631128,50.13986013986014,30.429467085594947,1.4722955145118735,3.991,2.189273623830516,94.2408979020979,19.773353146853147,4.517202797202798,185,129,67,40,130,112,112,3,2,49,10,0,0,134,5,13,71,19,32,21
444,2639424,1000,132,0.45,450,0.517,0.299,0.073,1.3,0.6260990336999411,52.015151515151516,36.761513316792055,1.4955555555555555,4.122,2.171892262521325,89.16560606060608,19.80225757575758,4.790303030303031,165,155,56,56,179,97,101,3,5,49,24,2,0,197,21,17,60,11,29,32
445,2639424,1000,139,0.492,492,0.457,0.351,0.057,1.29,0.5673623181001713,50.431654676258994,34.275240210779714,1.475609756097561,4.146,1.9991708281184977,90.39884172661873,19.7833345323741,4.7976978417266185,174,156,64,49,155,99,92,10,1,34,81,0,0,175,12,7,81,18,24,16
446,2639424,1000,121,0.434,434,0.513,0.298,0.05,1.22,0.530659966456864,56.074380165289256,38.42222266948827,1.4377880184331797,3.913,2.090318396799875,95.2345702479339,19.8364173553719,4.785785123966941,181,162,43,46,173,96,107,14,4,44,48,5,0,181,13,8,60,15,26,20
447,2639424,1000,120,0.429,429,0.546,0.29,0.05,1.259,0.6065632695770492,57.925,39.2549704920706,1.4778554778554778,4.039,2.1188390689243013,91.86526666666668,19.83983333333333,5.093333333333334,147,141,59,60,154,98,120,8,2,38,40,2,0,131,3,13,49,11,36,24
448,2639424,1000,131,0.474,474,0.489,0.333,0.06,1.31,0.6307931515164064,51.66412213740458,27.784506278047367,1.5485232067510548,4.198,2.22863096990058,88.26090839694658,19.805125954198473,5.1734351145038175,188,157,66,47,140,105,111,2,4,46,48,1,1,183,19,0,78,19,21,13
449,2639424,1000,137,0.48,480,0.512,0.341,0.069,1.331,0.6460951942245043,49.91970802919708,29.807425321458325,1.5645833333333334,4.137,2.276890642960263,86.82364087591242,19.78854379562044,4.99970802919708,169,132,48,53,125,113,97,3,13,31,85,4,2,207,13,12,67,19,32,19
450,2639424,1000,140,0.436,436,0.511,0.292,0.063,1.335,0.6817440868830473,46.52142857142857,29.09527891431943,1.598623853211009,4.134,2.1480325882071716,86.64400000000002,19.780785714285713,5.657142857142858,160,137,59,62,161,85,101,6,5,34,41,1,0,136,10,8,81,15,32,12
451,2639424,1000,115,0.412,412,0.536,0.267,0.059,1.332,0.681011013126807,55.29565217391304,36.66131094528458,1.6116504854368932,4.08,2.2121482771279144,85.32171304347825,19.85780434782609,5.878260869565217,148,145,65,49,145,93,106,4,9,43,45,0,0,127,12,12,48,11,33,23
452,2639424,1000,116,0.428,428,0.51,0.279,0.063,1.34,0.6483826030978931,56.672413793103445,32.73134526931516,1.5467289719626167,4.221,2.2530332887021443,84.721,19.854086206896554,6.328275862068966,173,150,79,61,143,95,93,3,1,44,39,0,2,117,0,11,56,21,24,15
453,2639424,1000,117,0.41,410,0.504,0.265,0.059,1.2,0.5,52.34188034188034,28.386575132381957,1.3829268292682926,3.921,1.9831185037712697,96.63978632478633,19.850431623931627,4.458803418803419,145,169,55,50,194,97,94,11,5,44,48,5,0,161,7,24,59,21,22,15
454,2639424,1000,104,0.419,419,0.542,0.277,0.058,1.358,0.7333730292286457,55.44230769230769,33.580221663685435,1.6205250596658711,4.197,2.5000381997081567,82.18858461538463,19.903423076923076,6.806153846153847,186,146,42,56,154,99,112,3,0,42,29,1,0,128,6,24,36,15,37,16
455,2639424,1000,111,0.436,436,0.502,0.295,0.07,1.339,0.6573271635951157,52.93693693693694,32.82996853274288,1.5711009174311927,4.253,2.3424327098126,84.41145585585586,19.87334684684685,6.163603603603605,202,145,44,38,141,109,103,5,6,53,50,0,0,159,7,30,48,9,40,14
456,2639424,1000,75,0.485,485,0.479,0.35,0.057,1.358,0.6677095176796568,79.06666666666666,48.33724122132839,1.581443298969072,4.301,2.2504219604331985,78.41486666666668,20.087833333333336,8.293333333333335,205,122,63,66,112,117,86,1,5,34,58,1,1,88,1,4,32,8,19,16
457,2639424,1000,111,0.452,452,0.48,0.314,0.058,1.377,0.7203270090729627,51.090090090090094,27.212394350703324,1.5973451327433628,4.244,2.2707848863333577,81.19665585585587,19.87334684684685,6.603603603603604,195,130,59,42,111,117,105,5,4,31,79,0,0,168,8,11,54,12,31,14
458,2639424,1000,104,0.425,425,0.49,0.272,0.066,1.285,0.6291065092653231,53.47115384615385,31.15160099934649,1.5270588235294118,4.109,2.1961600579192764,88.36438461538464,19.903423076923076,6.046153846153846,179,175,66,58,171,89,92,7,2,47,32,4,0,191,10,9,47,18,24,15
459,2639424,1000,94,0.495,495,0.503,0.357,0.068,1.33,0.6581033353509159,58.744680851063826,38.82501282218493,1.5272727272727273,4.284,2.404026622148765,83.51912765957448,19.954159574468086,6.65531914893617,172,125,57,51,117,92,110,4,3,40,114,1,1,177,5,4,41,13,23,17
460,2639424,1000,112,0.484,484,0.46,0.336,0.066,1.263,0.5493914815502694,50.80357142857143,33.40119739238248,1.4483471074380165,4.136,2.1857502144572694,90.92270000000002,19.86935714285714,5.131428571428572,168,146,81,51,124,106,103,2,4,42,90,1,0,196,11,2,61,12,26,13
461,2639424,1000,77,0.475,475,0.434,0.333,0.07,1.343,0.6552488077058974,72.1948051948052,46.4196104330299,1.568421052631579,4.241,2.557131009549569,80.03538181818183,20.070655844155844,7.794805194805196,155,152,47,61,133,84,97,21,5,41,155,0,3,176,34,11,35,12,19,11
462,2639424,1000,94,0.448,448,0.484,0.328,0.052,1.316,0.6262140209225596,58.340425531914896,38.24377384773625,1.5647321428571428,4.153,2.2771892762789836,84.70352765957448,19.954159574468086,6.09531914893617,159,142,56,60,113,112,119,3,1,40,116,0,1,126,1,16,44,13,24,13
463,2639424,1000,104,0.436,436,0.551,0.3,0.06,1.284,0.6271714279206284,48.08653846153846,29.163699306646965,1.5642201834862386,4.058,2.2739032521195797,88.44898461538463,19.903423076923076,6.126153846153847,175,151,46,49,173,105,95,1,5,45,32,0,0,186,7,6,45,11,27,21
464,2639424,1000,75,0.473,473,0.507,0.321,0.07,1.329,0.6362067274086309,65.46666666666667,47.46966282678747,1.5391120507399578,4.087,2.025692721021626,80.86826666666668,20.087833333333336,7.773333333333333,178,144,64,47,138,89,111,7,2,52,60,0,1,89,13,3,34,10,18,13
465,2639424,1000,87,0.456,456,0.541,0.307,0.075,1.297,0.629913486123293,56.9080459770115,34.00460826914664,1.5285087719298245,3.981,1.991642287159017,85.44213333333336,19.996614942528737,6.677701149425288,165,137,66,56,144,107,102,3,4,49,58,0,0,80,5,15,41,14,17,15
466,2639424,1000,76,0.476,476,0.502,0.331,0.063,1.372,0.6838245388986857,67.73684210526316,39.21947972663203,1.6260504201680672,4.31,2.4045581714735036,77.40853684210526,20.07913157894737,8.143157894736843,183,129,54,43,119,119,115,0,3,33,100,3,0,123,21,9,32,14,15,15
467,2639424,1000,90,0.49,490,0.483,0.346,0.06,1.351,0.6571141453354965,57.4,36.37086746284724,1.5224489795918368,4.332,2.231093005681296,81.26262222222225,19.97761111111111,7.284444444444444,149,130,72,53,140,90,96,3,6,41,102,0,2,135,15,0,43,11,23,13
468,2639424,1000,114,0.452,452,0.505,0.296,0.066,1.237,0.5429834251613948,40.12280701754386,27.027646778183755,1.4358407079646018,3.936,2.4831238390382384,93.28129122807017,19.86158771929825,4.988771929824562,146,158,45,65,175,95,82,13,8,44,70,0,0,227,27,15,59,16,30,9
469,2639424,1000,99,0.448,448,0.524,0.295,0.078,1.336,0.7022136427042698,49.42424242424242,29.159294621268145,1.6183035714285714,4.255,2.3164574246033536,83.55687474747475,19.9275101010101,7.160404040404041,201,124,53,42,133,118,118,3,5,24,60,0,0,118,1,10,43,8,33,15
470,2639424,1000,84,0.522,522,0.448,0.378,0.072,1.452,0.7705167097474266,61.714285714285715,40.075693686944405,1.6724137931034482,4.582,2.689475041713531,71.91246666666667,20.016976190476193,8.041904761904764,196,150,54,37,94,104,99,7,5,60,142,1,2,193,3,3,38,19,17,10
471,2639424,1000,76,0.449,449,0.513,0.302,0.071,1.35,0.7249137879775773,64.22368421052632,34.88688438677301,1.6302895322939865,4.309,2.2157434418271444,79.26973684210527,20.07913157894737,8.103157894736842,181,128,57,40,89,133,128,3,9,36,87,0,0,94,2,6,38,9,17,12
472,2639424,1000,105,0.447,447,0.517,0.303,0.061,1.286,0.6528430132887998,43.180952380952384,26.23076381887386,1.5212527964205818,4.052,2.173314519345969,88.37273333333336,19.898880952380956,5.929523809523809,167,137,60,48,148,115,100,3,3,34,63,1,2,139,19,8,52,17,29,7
473,2639424,1000,87,0.47,470,0.503,0.319,0.065,1.28,0.6095900261651268,51.03448275862069,32.44179519242383,1.5170212765957447,4.112,2.489870679372726,86.88033333333335,19.996614942528737,6.557701149425288,170,134,56,51,115,126,105,11,3,26,89,2,1,191,7,1,47,11,20,9
474,2639424,1000,62,0.461,461,0.488,0.321,0.061,1.412,0.7129207529592612,76.79032258064517,41.218981337201754,1.6594360086767896,4.424,2.261022777417335,71.00883225806453,20.2265,9.891612903225806,191,142,58,43,126,97,102,4,1,34,85,0,0,64,0,3,24,10,13,15
475,2639424,1000,107,0.444,444,0.492,0.301,0.059,1.275,0.6239991987174343,39.78504672897196,25.995696278380702,1.4977477477477477,4.042,2.066454935390559,89.4840186915888,19.890051401869158,5.498317757009346,161,127,63,66,140,110,90,7,5,51,91,0,0,170,3,5,57,14,29,7
476,2639424,1000,76,0.431,431,0.513,0.275,0.077,1.289,0.5995656761356507,56.75,42.231855337685055,1.494199535962877,4.057,2.0745483845888,84.43033684210528,20.07913157894737,6.983157894736841,124,156,43,54,143,81,104,5,1,57,95,3,0,88,13,0,32,11,17,16
477,2639424,1000,74,0.461,461,0.498,0.309,0.066,1.348,0.6685028047809523,61.770270270270274,34.97935580252138,1.6052060737527114,4.287,2.315303651791704,79.07798378378378,20.09677027027027,8.045405405405406,167,142,55,60,137,105,111,2,5,47,65,3,1,113,2,6,35,10,21,8
478,2639424,1000,96,0.466,466,0.519,0.335,0.066,1.335,0.6669145372534625,45.802083333333336,34.20331970720175,1.594420600858369,4.165,2.325032257840738,83.32108333333336,19.94316666666667,6.566666666666666,207,146,52,37,134,98,118,2,6,46,46,0,0,143,1,3,53,16,17,10
